"Rank"	"Count"	"Amount"	"FirstTwo"
56810	1	Rp310	31,00
56811	1	Rp310	31,00
56812	1	Rp310	31,00
56813	1	Rp310	31,00
56814	1	Rp310	30,00
56815	1	Rp310	30,00
56816	1	Rp310	30,00
56817	1	Rp310	30,00
56818	1	Rp310	30,00
56819	1	Rp310	30,00
56820	1	Rp310	30,00
56821	1	Rp310	30,00
56822	1	Rp310	30,00
56823	1	Rp310	30,00
56824	1	Rp309	30,00
56825	1	Rp309	30,00
56826	1	Rp309	30,00
56827	1	Rp309	30,00
56828	1	Rp309	30,00
56829	1	Rp309	30,00
56830	1	Rp309	30,00
56831	1	Rp309	30,00
56832	1	Rp309	30,00
56833	1	Rp309	30,00
56834	1	Rp309	30,00
56835	1	Rp309	30,00
56836	1	Rp309	30,00
56837	1	Rp309	30,00
56838	1	Rp309	30,00
56839	1	Rp309	30,00
56840	1	Rp309	30,00
56841	1	Rp309	30,00
56842	1	Rp309	30,00
56843	1	Rp309	30,00
56844	1	Rp309	30,00
56845	1	Rp309	30,00
56846	1	Rp309	30,00
56847	1	Rp309	30,00
56848	1	Rp309	30,00
56849	1	Rp309	30,00
56850	1	Rp309	30,00
56851	1	Rp309	30,00
56852	1	Rp309	30,00
56853	1	Rp309	30,00
56854	1	Rp309	30,00
56855	1	Rp309	30,00
56856	1	Rp309	30,00
56857	1	Rp309	30,00
56858	1	Rp308	30,00
56859	1	Rp308	30,00
56860	1	Rp308	30,00
56861	1	Rp308	30,00
56862	1	Rp308	30,00
56863	1	Rp308	30,00
56864	1	Rp308	30,00
56865	1	Rp308	30,00
56866	1	Rp308	30,00
56867	1	Rp308	30,00
56868	1	Rp308	30,00
56869	1	Rp308	30,00
56870	1	Rp308	30,00
56871	1	Rp308	30,00
56872	1	Rp308	30,00
56873	1	Rp308	30,00
56874	1	Rp308	30,00
56875	1	Rp308	30,00
56876	1	Rp308	30,00
56877	1	Rp308	30,00
56878	1	Rp308	30,00
56879	1	Rp308	30,00
56880	1	Rp308	30,00
56881	1	Rp308	30,00
56882	1	Rp308	30,00
56883	1	Rp308	30,00
56884	1	Rp308	30,00
56885	1	Rp308	30,00
56886	1	Rp307	30,00
56887	1	Rp307	30,00
56888	1	Rp307	30,00
56889	1	Rp307	30,00
56890	1	Rp307	30,00
56891	1	Rp307	30,00
56892	1	Rp307	30,00
56893	1	Rp307	30,00
56894	1	Rp307	30,00
56895	1	Rp307	30,00
56896	1	Rp307	30,00
56897	1	Rp307	30,00
56898	1	Rp307	30,00
56899	1	Rp307	30,00
56900	1	Rp307	30,00
56901	1	Rp307	30,00
56902	1	Rp307	30,00
56903	1	Rp307	30,00
56904	1	Rp307	30,00
56905	1	Rp307	30,00
56906	1	Rp307	30,00
56907	1	Rp307	30,00
56908	1	Rp307	30,00
56909	1	Rp307	30,00
56910	1	Rp307	30,00
56911	1	Rp307	30,00
56912	1	Rp307	30,00
56913	1	Rp307	30,00
56914	1	Rp307	30,00
56915	1	Rp307	30,00
56916	1	Rp307	30,00
56917	1	Rp306	30,00
56918	1	Rp306	30,00
56919	1	Rp306	30,00
56920	1	Rp306	30,00
56921	1	Rp306	30,00
56922	1	Rp306	30,00
56923	1	Rp306	30,00
56924	1	Rp306	30,00
56925	1	Rp306	30,00
56926	1	Rp306	30,00
56927	1	Rp306	30,00
56928	1	Rp306	30,00
56929	1	Rp306	30,00
56930	1	Rp306	30,00
56931	1	Rp306	30,00
56932	1	Rp306	30,00
56933	1	Rp306	30,00
56934	1	Rp306	30,00
56935	1	Rp306	30,00
56936	1	Rp306	30,00
56937	1	Rp306	30,00
56938	1	Rp306	30,00
56939	1	Rp306	30,00
56940	1	Rp306	30,00
56941	1	Rp306	30,00
56942	1	Rp306	30,00
56943	1	Rp306	30,00
56944	1	Rp306	30,00
56945	1	Rp306	30,00
56946	1	Rp306	30,00
56947	1	Rp306	30,00
56948	1	Rp306	30,00
56949	1	Rp306	30,00
56950	1	Rp306	30,00
56951	1	Rp306	30,00
56952	1	Rp306	30,00
56953	1	Rp306	30,00
56954	1	Rp305	30,00
56955	1	Rp305	30,00
56956	1	Rp305	30,00
56957	1	Rp305	30,00
56958	1	Rp305	30,00
56959	1	Rp305	30,00
56960	1	Rp305	30,00
56961	1	Rp305	30,00
56962	1	Rp305	30,00
56963	1	Rp305	30,00
56964	1	Rp305	30,00
56965	1	Rp305	30,00
56966	1	Rp305	30,00
56967	1	Rp305	30,00
56968	1	Rp305	30,00
56969	1	Rp305	30,00
56970	1	Rp305	30,00
56971	1	Rp305	30,00
56972	1	Rp305	30,00
56973	1	Rp305	30,00
56974	1	Rp304	30,00
56975	1	Rp304	30,00
56976	1	Rp304	30,00
56977	1	Rp304	30,00
56978	1	Rp304	30,00
56979	1	Rp304	30,00
56980	1	Rp304	30,00
56981	1	Rp304	30,00
56982	1	Rp304	30,00
56983	1	Rp304	30,00
56984	1	Rp304	30,00
56985	1	Rp304	30,00
56986	1	Rp304	30,00
56987	1	Rp304	30,00
56988	1	Rp304	30,00
56989	1	Rp304	30,00
56990	1	Rp304	30,00
56991	1	Rp304	30,00
56992	1	Rp304	30,00
56993	1	Rp304	30,00
56994	1	Rp304	30,00
56995	1	Rp304	30,00
56996	1	Rp304	30,00
56997	1	Rp304	30,00
56998	1	Rp304	30,00
56999	1	Rp304	30,00
57000	1	Rp304	30,00
57001	1	Rp304	30,00
57002	1	Rp304	30,00
57003	1	Rp304	30,00
57004	1	Rp303	30,00
57005	1	Rp303	30,00
57006	1	Rp303	30,00
57007	1	Rp303	30,00
57008	1	Rp303	30,00
57009	1	Rp303	30,00
57010	1	Rp303	30,00
57011	1	Rp303	30,00
57012	1	Rp303	30,00
57013	1	Rp303	30,00
57014	1	Rp303	30,00
57015	1	Rp303	30,00
57016	1	Rp303	30,00
57017	1	Rp303	30,00
57018	1	Rp303	30,00
57019	1	Rp303	30,00
57020	1	Rp303	30,00
57021	1	Rp303	30,00
57022	1	Rp303	30,00
57023	1	Rp303	30,00
57024	1	Rp303	30,00
57025	1	Rp303	30,00
57026	1	Rp303	30,00
57027	1	Rp303	30,00
57028	1	Rp303	30,00
57029	1	Rp303	30,00
57030	1	Rp303	30,00
57031	1	Rp302	30,00
57032	1	Rp302	30,00
57033	1	Rp302	30,00
57034	1	Rp302	30,00
57035	1	Rp302	30,00
57036	1	Rp302	30,00
57037	1	Rp302	30,00
57038	1	Rp302	30,00
57039	1	Rp302	30,00
57040	1	Rp302	30,00
57041	1	Rp302	30,00
57042	1	Rp302	30,00
57043	1	Rp302	30,00
57044	1	Rp302	30,00
57045	1	Rp302	30,00
57046	1	Rp302	30,00
57047	1	Rp302	30,00
57048	1	Rp302	30,00
57049	1	Rp302	30,00
57050	1	Rp302	30,00
57051	1	Rp302	30,00
57052	1	Rp302	30,00
57053	1	Rp302	30,00
57054	1	Rp302	30,00
57055	1	Rp302	30,00
57056	1	Rp302	30,00
57057	1	Rp302	30,00
57058	1	Rp301	30,00
57059	1	Rp301	30,00
57060	1	Rp301	30,00
57061	1	Rp301	30,00
57062	1	Rp301	30,00
57063	1	Rp301	30,00
57064	1	Rp301	30,00
57065	1	Rp301	30,00
57066	1	Rp301	30,00
57067	1	Rp301	30,00
57068	1	Rp301	30,00
57069	1	Rp301	30,00
57070	1	Rp301	30,00
57071	1	Rp301	30,00
57072	1	Rp301	30,00
57073	1	Rp301	30,00
57074	1	Rp301	30,00
57075	1	Rp301	30,00
57076	1	Rp301	30,00
57077	1	Rp301	30,00
57078	1	Rp301	30,00
57079	1	Rp301	30,00
57080	1	Rp301	30,00
57081	1	Rp301	30,00
57082	1	Rp301	30,00
57083	1	Rp301	30,00
57084	1	Rp301	30,00
57085	1	Rp301	30,00
57086	1	Rp301	30,00
57087	1	Rp301	30,00
57088	1	Rp301	30,00
57089	1	Rp300	30,00
57090	1	Rp300	30,00
57091	1	Rp300	30,00
57092	1	Rp300	30,00
57093	1	Rp300	30,00
57094	1	Rp300	30,00
57095	1	Rp300	30,00
57096	1	Rp300	30,00
57097	1	Rp300	30,00
57098	1	Rp300	30,00
57099	1	Rp300	30,00
57100	1	Rp300	30,00
57101	1	Rp300	30,00
57102	1	Rp300	30,00
57103	1	Rp300	30,00
57104	1	Rp300	29,00
57105	1	Rp300	29,00
57106	1	Rp300	29,00
57107	1	Rp300	29,00
57108	1	Rp300	29,00
57109	1	Rp300	29,00
57110	1	Rp300	29,00
57111	1	Rp300	29,00
57112	1	Rp300	29,00
57113	1	Rp300	29,00
57114	1	Rp300	29,00
57115	1	Rp300	29,00
57116	1	Rp300	29,00
57117	1	Rp300	29,00
57118	1	Rp300	29,00
57119	1	Rp300	29,00
57120	1	Rp299	29,00
57121	1	Rp299	29,00
57122	1	Rp299	29,00
57123	1	Rp299	29,00
57124	1	Rp299	29,00
57125	1	Rp299	29,00
57126	1	Rp299	29,00
57127	1	Rp299	29,00
57128	1	Rp299	29,00
57129	1	Rp299	29,00
57130	1	Rp299	29,00
57131	1	Rp299	29,00
57132	1	Rp299	29,00
57133	1	Rp299	29,00
57134	1	Rp299	29,00
57135	1	Rp299	29,00
57136	1	Rp299	29,00
57137	1	Rp299	29,00
57138	1	Rp299	29,00
57139	1	Rp299	29,00
57140	1	Rp299	29,00
57141	1	Rp299	29,00
57142	1	Rp299	29,00
57143	1	Rp299	29,00
57144	1	Rp299	29,00
57145	1	Rp299	29,00
57146	1	Rp299	29,00
57147	1	Rp298	29,00
57148	1	Rp298	29,00
57149	1	Rp298	29,00
57150	1	Rp298	29,00
57151	1	Rp298	29,00
57152	1	Rp298	29,00
57153	1	Rp298	29,00
57154	1	Rp298	29,00
57155	1	Rp298	29,00
57156	1	Rp298	29,00
57157	1	Rp298	29,00
57158	1	Rp298	29,00
57159	1	Rp298	29,00
57160	1	Rp298	29,00
57161	1	Rp298	29,00
57162	1	Rp298	29,00
57163	1	Rp298	29,00
57164	1	Rp298	29,00
57165	1	Rp298	29,00
57166	1	Rp298	29,00
57167	1	Rp298	29,00
57168	1	Rp298	29,00
57169	1	Rp298	29,00
57170	1	Rp298	29,00
57171	1	Rp298	29,00
57172	1	Rp298	29,00
57173	1	Rp298	29,00
57174	1	Rp298	29,00
57175	1	Rp298	29,00
57176	1	Rp297	29,00
57177	1	Rp297	29,00
57178	1	Rp297	29,00
57179	1	Rp297	29,00
57180	1	Rp297	29,00
57181	1	Rp297	29,00
57182	1	Rp297	29,00
57183	1	Rp297	29,00
57184	1	Rp297	29,00
57185	1	Rp297	29,00
57186	1	Rp297	29,00
57187	1	Rp297	29,00
57188	1	Rp297	29,00
57189	1	Rp297	29,00
57190	1	Rp297	29,00
57191	1	Rp297	29,00
57192	1	Rp297	29,00
57193	1	Rp297	29,00
57194	1	Rp297	29,00
57195	1	Rp297	29,00
57196	1	Rp297	29,00
57197	1	Rp297	29,00
57198	1	Rp297	29,00
57199	1	Rp297	29,00
57200	1	Rp297	29,00
57201	1	Rp297	29,00
57202	1	Rp297	29,00
57203	1	Rp297	29,00
57204	1	Rp297	29,00
57205	1	Rp297	29,00
57206	1	Rp296	29,00
57207	1	Rp296	29,00
57208	1	Rp296	29,00
57209	1	Rp296	29,00
57210	1	Rp296	29,00
57211	1	Rp296	29,00
57212	1	Rp296	29,00
57213	1	Rp296	29,00
57214	1	Rp296	29,00
57215	1	Rp296	29,00
57216	1	Rp296	29,00
57217	1	Rp296	29,00
57218	1	Rp296	29,00
57219	1	Rp296	29,00
57220	1	Rp296	29,00
57221	1	Rp296	29,00
57222	1	Rp296	29,00
57223	1	Rp296	29,00
57224	1	Rp296	29,00
57225	1	Rp296	29,00
57226	1	Rp296	29,00
57227	1	Rp296	29,00
57228	1	Rp296	29,00
57229	1	Rp296	29,00
57230	1	Rp296	29,00
57231	1	Rp296	29,00
57232	1	Rp296	29,00
57233	1	Rp296	29,00
57234	1	Rp296	29,00
57235	1	Rp296	29,00
57236	1	Rp296	29,00
57237	1	Rp296	29,00
57238	1	Rp296	29,00
57239	1	Rp296	29,00
57240	1	Rp295	29,00
57241	1	Rp295	29,00
57242	1	Rp295	29,00
57243	1	Rp295	29,00
57244	1	Rp295	29,00
57245	1	Rp295	29,00
57246	1	Rp295	29,00
57247	1	Rp295	29,00
57248	1	Rp295	29,00
57249	1	Rp295	29,00
57250	1	Rp295	29,00
57251	1	Rp295	29,00
57252	1	Rp295	29,00
57253	1	Rp295	29,00
57254	1	Rp295	29,00
57255	1	Rp295	29,00
57256	1	Rp295	29,00
57257	1	Rp295	29,00
57258	1	Rp295	29,00
57259	1	Rp295	29,00
57260	1	Rp295	29,00
57261	1	Rp295	29,00
57262	1	Rp295	29,00
57263	1	Rp295	29,00
57264	1	Rp295	29,00
57265	1	Rp295	29,00
57266	1	Rp295	29,00
57267	1	Rp294	29,00
57268	1	Rp294	29,00
57269	1	Rp294	29,00
57270	1	Rp294	29,00
57271	1	Rp294	29,00
57272	1	Rp294	29,00
57273	1	Rp294	29,00
57274	1	Rp294	29,00
57275	1	Rp294	29,00
57276	1	Rp294	29,00
57277	1	Rp294	29,00
57278	1	Rp294	29,00
57279	1	Rp294	29,00
57280	1	Rp294	29,00
57281	1	Rp294	29,00
57282	1	Rp294	29,00
57283	1	Rp294	29,00
57284	1	Rp294	29,00
57285	1	Rp294	29,00
57286	1	Rp294	29,00
57287	1	Rp294	29,00
57288	1	Rp294	29,00
57289	1	Rp294	29,00
57290	1	Rp294	29,00
57291	1	Rp294	29,00
57292	1	Rp294	29,00
57293	1	Rp294	29,00
57294	1	Rp294	29,00
57295	1	Rp294	29,00
57296	1	Rp293	29,00
57297	1	Rp293	29,00
57298	1	Rp293	29,00
57299	1	Rp293	29,00
57300	1	Rp293	29,00
57301	1	Rp293	29,00
57302	1	Rp293	29,00
57303	1	Rp293	29,00
57304	1	Rp293	29,00
57305	1	Rp293	29,00
57306	1	Rp293	29,00
57307	1	Rp293	29,00
57308	1	Rp293	29,00
57309	1	Rp293	29,00
57310	1	Rp293	29,00
57311	1	Rp293	29,00
57312	1	Rp293	29,00
57313	1	Rp293	29,00
57314	1	Rp293	29,00
57315	1	Rp293	29,00
57316	1	Rp293	29,00
57317	1	Rp293	29,00
57318	1	Rp293	29,00
57319	1	Rp293	29,00
57320	1	Rp293	29,00
57321	1	Rp293	29,00
57322	1	Rp293	29,00
57323	1	Rp293	29,00
57324	1	Rp293	29,00
57325	1	Rp292	29,00
57326	1	Rp292	29,00
57327	1	Rp292	29,00
57328	1	Rp292	29,00
57329	1	Rp292	29,00
57330	1	Rp292	29,00
57331	1	Rp292	29,00
57332	1	Rp292	29,00
57333	1	Rp292	29,00
57334	1	Rp292	29,00
57335	1	Rp292	29,00
57336	1	Rp292	29,00
57337	1	Rp292	29,00
57338	1	Rp292	29,00
57339	1	Rp292	29,00
57340	1	Rp292	29,00
57341	1	Rp292	29,00
57342	1	Rp292	29,00
57343	1	Rp292	29,00
57344	1	Rp292	29,00
57345	1	Rp292	29,00
57346	1	Rp292	29,00
57347	1	Rp292	29,00
57348	1	Rp292	29,00
57349	1	Rp292	29,00
57350	1	Rp292	29,00
57351	1	Rp292	29,00
57352	1	Rp292	29,00
57353	1	Rp292	29,00
57354	1	Rp292	29,00
57355	1	Rp292	29,00
57356	1	Rp292	29,00
57357	1	Rp292	29,00
57358	1	Rp292	29,00
57359	1	Rp292	29,00
57360	1	Rp292	29,00
57361	1	Rp291	29,00
57362	1	Rp291	29,00
57363	1	Rp291	29,00
57364	1	Rp291	29,00
57365	1	Rp291	29,00
57366	1	Rp291	29,00
57367	1	Rp291	29,00
57368	1	Rp291	29,00
57369	1	Rp291	29,00
57370	1	Rp291	29,00
57371	1	Rp291	29,00
57372	1	Rp291	29,00
57373	1	Rp291	29,00
57374	1	Rp291	29,00
57375	1	Rp291	29,00
57376	1	Rp291	29,00
57377	1	Rp291	29,00
57378	1	Rp291	29,00
57379	1	Rp291	29,00
57380	1	Rp291	29,00
57381	1	Rp291	29,00
57382	1	Rp291	29,00
57383	1	Rp291	29,00
57384	1	Rp291	29,00
57385	1	Rp291	29,00
57386	1	Rp291	29,00
57387	1	Rp291	29,00
57388	1	Rp291	29,00
57389	1	Rp291	29,00
57390	1	Rp291	29,00
57391	1	Rp291	29,00
57392	1	Rp291	29,00
57393	1	Rp291	29,00
57394	1	Rp291	29,00
57395	1	Rp290	29,00
57396	1	Rp290	29,00
57397	1	Rp290	29,00
57398	1	Rp290	29,00
57399	1	Rp290	29,00
57400	1	Rp290	29,00
57401	1	Rp290	29,00
57402	1	Rp290	29,00
57403	1	Rp290	29,00
57404	1	Rp290	29,00
57405	1	Rp290	29,00
57406	1	Rp290	29,00
57407	1	Rp290	29,00
57408	1	Rp290	29,00
57409	1	Rp290	29,00
57410	1	Rp290	29,00
57411	1	Rp290	29,00
57412	1	Rp290	29,00
57413	1	Rp290	29,00
57414	1	Rp290	29,00
57415	1	Rp290	29,00
57416	1	Rp290	29,00
57417	1	Rp290	28,00
57418	1	Rp290	28,00
57419	1	Rp290	28,00
57420	1	Rp290	28,00
57421	1	Rp290	28,00
57422	1	Rp290	28,00
57423	1	Rp290	28,00
57424	1	Rp290	28,00
57425	1	Rp290	28,00
57426	1	Rp290	28,00
57427	1	Rp290	28,00
57428	1	Rp290	28,00
57429	1	Rp290	28,00
57430	1	Rp290	28,00
57431	1	Rp290	28,00
57432	1	Rp289	28,00
57433	1	Rp289	28,00
57434	1	Rp289	28,00
57435	1	Rp289	28,00
57436	1	Rp289	28,00
57437	1	Rp289	28,00
57438	1	Rp289	28,00
57439	1	Rp289	28,00
57440	1	Rp289	28,00
57441	1	Rp289	28,00
57442	1	Rp289	28,00
57443	1	Rp289	28,00
57444	1	Rp289	28,00
57445	1	Rp289	28,00
57446	1	Rp289	28,00
57447	1	Rp289	28,00
57448	1	Rp289	28,00
57449	1	Rp289	28,00
57450	1	Rp289	28,00
57451	1	Rp289	28,00
57452	1	Rp289	28,00
57453	1	Rp289	28,00
57454	1	Rp289	28,00
57455	1	Rp289	28,00
57456	1	Rp289	28,00
57457	1	Rp289	28,00
57458	1	Rp288	28,00
57459	1	Rp288	28,00
57460	1	Rp288	28,00
57461	1	Rp288	28,00
57462	1	Rp288	28,00
57463	1	Rp288	28,00
57464	1	Rp288	28,00
57465	1	Rp288	28,00
57466	1	Rp288	28,00
57467	1	Rp288	28,00
57468	1	Rp288	28,00
57469	1	Rp288	28,00
57470	1	Rp288	28,00
57471	1	Rp288	28,00
57472	1	Rp288	28,00
57473	1	Rp288	28,00
57474	1	Rp288	28,00
57475	1	Rp288	28,00
57476	1	Rp288	28,00
57477	1	Rp288	28,00
57478	1	Rp288	28,00
57479	1	Rp288	28,00
57480	1	Rp288	28,00
57481	1	Rp288	28,00
57482	1	Rp288	28,00
57483	1	Rp288	28,00
57484	1	Rp287	28,00
57485	1	Rp287	28,00
57486	1	Rp287	28,00
57487	1	Rp287	28,00
57488	1	Rp287	28,00
57489	1	Rp287	28,00
57490	1	Rp287	28,00
57491	1	Rp287	28,00
57492	1	Rp287	28,00
57493	1	Rp287	28,00
57494	1	Rp287	28,00
57495	1	Rp287	28,00
57496	1	Rp287	28,00
57497	1	Rp287	28,00
57498	1	Rp287	28,00
57499	1	Rp287	28,00
57500	1	Rp287	28,00
57501	1	Rp287	28,00
57502	1	Rp287	28,00
57503	1	Rp287	28,00
57504	1	Rp287	28,00
57505	1	Rp287	28,00
57506	1	Rp287	28,00
57507	1	Rp287	28,00
57508	1	Rp287	28,00
57509	1	Rp286	28,00
57510	1	Rp286	28,00
57511	1	Rp286	28,00
57512	1	Rp286	28,00
57513	1	Rp286	28,00
57514	1	Rp286	28,00
57515	1	Rp286	28,00
57516	1	Rp286	28,00
57517	1	Rp286	28,00
57518	1	Rp286	28,00
57519	1	Rp286	28,00
57520	1	Rp286	28,00
57521	1	Rp286	28,00
57522	1	Rp286	28,00
57523	1	Rp286	28,00
57524	1	Rp286	28,00
57525	1	Rp286	28,00
57526	1	Rp286	28,00
57527	1	Rp286	28,00
57528	1	Rp286	28,00
57529	1	Rp286	28,00
57530	1	Rp286	28,00
57531	1	Rp286	28,00
57532	1	Rp286	28,00
57533	1	Rp286	28,00
57534	1	Rp286	28,00
57535	1	Rp286	28,00
57536	1	Rp286	28,00
57537	1	Rp286	28,00
57538	1	Rp286	28,00
57539	1	Rp286	28,00
57540	1	Rp286	28,00
57541	1	Rp285	28,00
57542	1	Rp285	28,00
57543	1	Rp285	28,00
57544	1	Rp285	28,00
57545	1	Rp285	28,00
57546	1	Rp285	28,00
57547	1	Rp285	28,00
57548	1	Rp285	28,00
57549	1	Rp285	28,00
57550	1	Rp285	28,00
57551	1	Rp285	28,00
57552	1	Rp285	28,00
57553	1	Rp285	28,00
57554	1	Rp285	28,00
57555	1	Rp285	28,00
57556	1	Rp285	28,00
57557	1	Rp285	28,00
57558	1	Rp285	28,00
57559	1	Rp285	28,00
57560	1	Rp285	28,00
57561	1	Rp285	28,00
57562	1	Rp285	28,00
57563	1	Rp285	28,00
57564	1	Rp285	28,00
57565	1	Rp285	28,00
57566	1	Rp285	28,00
57567	1	Rp285	28,00
57568	1	Rp285	28,00
57569	1	Rp285	28,00
57570	1	Rp285	28,00
57571	1	Rp285	28,00
57572	1	Rp285	28,00
57573	1	Rp285	28,00
57574	1	Rp285	28,00
57575	1	Rp285	28,00
57576	1	Rp285	28,00
57577	1	Rp284	28,00
57578	1	Rp284	28,00
57579	1	Rp284	28,00
57580	1	Rp284	28,00
57581	1	Rp284	28,00
57582	1	Rp284	28,00
57583	1	Rp284	28,00
57584	1	Rp284	28,00
57585	1	Rp284	28,00
57586	1	Rp284	28,00
57587	1	Rp284	28,00
57588	1	Rp284	28,00
57589	1	Rp284	28,00
57590	1	Rp284	28,00
57591	1	Rp284	28,00
57592	1	Rp284	28,00
57593	1	Rp284	28,00
57594	1	Rp284	28,00
57595	1	Rp284	28,00
57596	1	Rp284	28,00
57597	1	Rp284	28,00
57598	1	Rp284	28,00
57599	1	Rp284	28,00
57600	1	Rp284	28,00
57601	1	Rp284	28,00
57602	1	Rp284	28,00
57603	1	Rp284	28,00
57604	1	Rp283	28,00
57605	1	Rp283	28,00
57606	1	Rp283	28,00
57607	1	Rp283	28,00
57608	1	Rp283	28,00
57609	1	Rp283	28,00
57610	1	Rp283	28,00
57611	1	Rp283	28,00
57612	1	Rp283	28,00
57613	1	Rp283	28,00
57614	1	Rp283	28,00
57615	1	Rp283	28,00
57616	1	Rp283	28,00
57617	1	Rp283	28,00
57618	1	Rp283	28,00
57619	1	Rp283	28,00
57620	1	Rp283	28,00
57621	1	Rp283	28,00
57622	1	Rp283	28,00
57623	1	Rp283	28,00
57624	1	Rp283	28,00
57625	1	Rp283	28,00
57626	1	Rp283	28,00
57627	1	Rp283	28,00
57628	1	Rp283	28,00
57629	1	Rp283	28,00
57630	1	Rp283	28,00
57631	1	Rp283	28,00
57632	1	Rp283	28,00
57633	1	Rp283	28,00
57634	1	Rp283	28,00
57635	1	Rp283	28,00
57636	1	Rp283	28,00
57637	1	Rp283	28,00
57638	1	Rp282	28,00
57639	1	Rp282	28,00
57640	1	Rp282	28,00
57641	1	Rp282	28,00
57642	1	Rp282	28,00
57643	1	Rp282	28,00
57644	1	Rp282	28,00
57645	1	Rp282	28,00
57646	1	Rp282	28,00
57647	1	Rp282	28,00
57648	1	Rp282	28,00
57649	1	Rp282	28,00
57650	1	Rp282	28,00
57651	1	Rp282	28,00
57652	1	Rp282	28,00
57653	1	Rp282	28,00
57654	1	Rp282	28,00
57655	1	Rp282	28,00
57656	1	Rp282	28,00
57657	1	Rp282	28,00
57658	1	Rp282	28,00
57659	1	Rp282	28,00
57660	1	Rp282	28,00
57661	1	Rp282	28,00
57662	1	Rp282	28,00
57663	1	Rp282	28,00
57664	1	Rp282	28,00
57665	1	Rp281	28,00
57666	1	Rp281	28,00
57667	1	Rp281	28,00
57668	1	Rp281	28,00
57669	1	Rp281	28,00
57670	1	Rp281	28,00
57671	1	Rp281	28,00
57672	1	Rp281	28,00
57673	1	Rp281	28,00
57674	1	Rp281	28,00
57675	1	Rp281	28,00
57676	1	Rp281	28,00
57677	1	Rp281	28,00
57678	1	Rp281	28,00
57679	1	Rp281	28,00
57680	1	Rp281	28,00
57681	1	Rp281	28,00
57682	1	Rp281	28,00
57683	1	Rp281	28,00
57684	1	Rp281	28,00
57685	1	Rp281	28,00
57686	1	Rp281	28,00
57687	1	Rp281	28,00
57688	1	Rp281	28,00
57689	1	Rp281	28,00
57690	1	Rp281	28,00
57691	1	Rp281	28,00
57692	1	Rp281	28,00
57693	1	Rp281	28,00
57694	1	Rp281	28,00
57695	1	Rp280	28,00
57696	1	Rp280	28,00
57697	1	Rp280	28,00
57698	1	Rp280	28,00
57699	1	Rp280	28,00
57700	1	Rp280	28,00
57701	1	Rp280	28,00
57702	1	Rp280	28,00
57703	1	Rp280	28,00
57704	1	Rp280	28,00
57705	1	Rp280	28,00
57706	1	Rp280	28,00
57707	1	Rp280	28,00
57708	1	Rp280	28,00
57709	1	Rp280	28,00
57710	1	Rp280	28,00
57711	1	Rp280	27,00
57712	1	Rp280	27,00
57713	1	Rp280	27,00
57714	1	Rp280	27,00
57715	1	Rp280	27,00
57716	1	Rp280	27,00
57717	1	Rp280	27,00
57718	1	Rp280	27,00
57719	1	Rp280	27,00
57720	1	Rp280	27,00
57721	1	Rp280	27,00
57722	1	Rp280	27,00
57723	1	Rp280	27,00
57724	1	Rp280	27,00
57725	1	Rp280	27,00
57726	1	Rp279	27,00
57727	1	Rp279	27,00
57728	1	Rp279	27,00
57729	1	Rp279	27,00
57730	1	Rp279	27,00
57731	1	Rp279	27,00
57732	1	Rp279	27,00
57733	1	Rp279	27,00
57734	1	Rp279	27,00
57735	1	Rp279	27,00
57736	1	Rp279	27,00
57737	1	Rp279	27,00
57738	1	Rp279	27,00
57739	1	Rp279	27,00
57740	1	Rp279	27,00
57741	1	Rp279	27,00
57742	1	Rp279	27,00
57743	1	Rp279	27,00
57744	1	Rp279	27,00
57745	1	Rp279	27,00
57746	1	Rp279	27,00
57747	1	Rp279	27,00
57748	1	Rp279	27,00
57749	1	Rp279	27,00
57750	1	Rp279	27,00
57751	1	Rp279	27,00
57752	1	Rp279	27,00
57753	1	Rp279	27,00
57754	1	Rp279	27,00
57755	1	Rp279	27,00
57756	1	Rp279	27,00
57757	1	Rp279	27,00
57758	1	Rp279	27,00
57759	1	Rp279	27,00
57760	1	Rp278	27,00
57761	1	Rp278	27,00
57762	1	Rp278	27,00
57763	1	Rp278	27,00
57764	1	Rp278	27,00
57765	1	Rp278	27,00
57766	1	Rp278	27,00
57767	1	Rp278	27,00
57768	1	Rp278	27,00
57769	1	Rp278	27,00
57770	1	Rp278	27,00
57771	1	Rp278	27,00
57772	1	Rp278	27,00
57773	1	Rp278	27,00
57774	1	Rp278	27,00
57775	1	Rp278	27,00
57776	1	Rp278	27,00
57777	1	Rp278	27,00
57778	1	Rp278	27,00
57779	1	Rp278	27,00
57780	1	Rp278	27,00
57781	1	Rp278	27,00
57782	1	Rp278	27,00
57783	1	Rp278	27,00
57784	1	Rp278	27,00
57785	1	Rp278	27,00
57786	1	Rp278	27,00
57787	1	Rp278	27,00
57788	1	Rp278	27,00
57789	1	Rp278	27,00
57790	1	Rp278	27,00
57791	1	Rp278	27,00
57792	1	Rp278	27,00
57793	1	Rp278	27,00
57794	1	Rp278	27,00
57795	1	Rp278	27,00
57796	1	Rp278	27,00
57797	1	Rp278	27,00
57798	1	Rp278	27,00
57799	1	Rp278	27,00
57800	1	Rp277	27,00
57801	1	Rp277	27,00
57802	1	Rp277	27,00
57803	1	Rp277	27,00
57804	1	Rp277	27,00
57805	1	Rp277	27,00
57806	1	Rp277	27,00
57807	1	Rp277	27,00
